:START_ID,:END_ID,relation,:TYPE
200099,500006,area_of,area_of
200268,500006,area_of,area_of
200906,500006,area_of,area_of
202890,500006,area_of,area_of
202513,500006,area_of,area_of
201459,500006,area_of,area_of
200074,500006,area_of,area_of
202565,500006,area_of,area_of
202448,500006,area_of,area_of
201016,500006,area_of,area_of
203396,500006,area_of,area_of
201840,500006,area_of,area_of
202061,500006,area_of,area_of
202034,500006,area_of,area_of
202135,500006,area_of,area_of
201458,500006,area_of,area_of
202933,500006,area_of,area_of
203201,500006,area_of,area_of
202599,500006,area_of,area_of
200383,500006,area_of,area_of
201968,500006,area_of,area_of
203199,500006,area_of,area_of
200115,500006,area_of,area_of
203006,500006,area_of,area_of
200197,500006,area_of,area_of
201658,500006,area_of,area_of
200024,500006,area_of,area_of
201469,500006,area_of,area_of
203516,500006,area_of,area_of
202060,500006,area_of,area_of
200271,500006,area_of,area_of
201231,500006,area_of,area_of
200684,500006,area_of,area_of
201127,500006,area_of,area_of
200605,500006,area_of,area_of
202175,500006,area_of,area_of
202781,500006,area_of,area_of
200555,500006,area_of,area_of
201714,500006,area_of,area_of
203050,500006,area_of,area_of
200983,500006,area_of,area_of
200913,500006,area_of,area_of
200635,500006,area_of,area_of
203319,500006,area_of,area_of
200515,500006,area_of,area_of
201686,500006,area_of,area_of
200591,500006,area_of,area_of
200179,500006,area_of,area_of
202145,500006,area_of,area_of
201103,500006,area_of,area_of
203022,500006,area_of,area_of
202692,500006,area_of,area_of
200914,500006,area_of,area_of
200820,500006,area_of,area_of
201740,500006,area_of,area_of
202019,500006,area_of,area_of
202167,500006,area_of,area_of
202571,500006,area_of,area_of
200511,500006,area_of,area_of
202289,500006,area_of,area_of
203528,500006,area_of,area_of
202842,500006,area_of,area_of
203325,500006,area_of,area_of
203244,500006,area_of,area_of
203338,500006,area_of,area_of
203089,500006,area_of,area_of
201243,500006,area_of,area_of
203228,500006,area_of,area_of
203282,500006,area_of,area_of
203175,500006,area_of,area_of
203002,500006,area_of,area_of
202560,500006,area_of,area_of
201201,500006,area_of,area_of
201310,500006,area_of,area_of
202341,500006,area_of,area_of
202088,500006,area_of,area_of
200081,500006,area_of,area_of
203094,500007,area_of,area_of
201711,500007,area_of,area_of
203246,500007,area_of,area_of
201614,500007,area_of,area_of
200696,500007,area_of,area_of
202551,500007,area_of,area_of
201750,500007,area_of,area_of
200972,500007,area_of,area_of
203000,500007,area_of,area_of
201420,500007,area_of,area_of
201467,500007,area_of,area_of
200776,500007,area_of,area_of
201148,500007,area_of,area_of
200282,500007,area_of,area_of
202352,500007,area_of,area_of
200028,500007,area_of,area_of
201494,500007,area_of,area_of
201801,500007,area_of,area_of
200841,500007,area_of,area_of
202220,500007,area_of,area_of
201489,500007,area_of,area_of
202569,500007,area_of,area_of
200783,500007,area_of,area_of
200583,500007,area_of,area_of
200636,500007,area_of,area_of
200112,500007,area_of,area_of
201403,500007,area_of,area_of
201164,500007,area_of,area_of
202342,500007,area_of,area_of
201111,500007,area_of,area_of
200462,500007,area_of,area_of
201150,500007,area_of,area_of
202056,500007,area_of,area_of
200890,500007,area_of,area_of
200698,500007,area_of,area_of
202152,500007,area_of,area_of
200570,500007,area_of,area_of
200177,500007,area_of,area_of
202298,500007,area_of,area_of
201976,500007,area_of,area_of
200932,500007,area_of,area_of
202311,500007,area_of,area_of
203053,500007,area_of,area_of
200918,500007,area_of,area_of
201105,500007,area_of,area_of
200460,500007,area_of,area_of
200267,500007,area_of,area_of
201407,500007,area_of,area_of
201603,500007,area_of,area_of
203348,500007,area_of,area_of
201932,500007,area_of,area_of
202999,500007,area_of,area_of
200458,500008,area_of,area_of
202833,500008,area_of,area_of
201401,500008,area_of,area_of
202502,500008,area_of,area_of
201175,500008,area_of,area_of
200775,500008,area_of,area_of
201576,500008,area_of,area_of
200436,500008,area_of,area_of
202302,500008,area_of,area_of
200146,500008,area_of,area_of
201306,500008,area_of,area_of
200027,500008,area_of,area_of
202267,500008,area_of,area_of
201331,500009,area_of,area_of
203450,500009,area_of,area_of
202998,500009,area_of,area_of
201832,500009,area_of,area_of
200814,500009,area_of,area_of
201811,500009,area_of,area_of
203079,500009,area_of,area_of
202023,500009,area_of,area_of
202477,500009,area_of,area_of
201735,500009,area_of,area_of
200461,500009,area_of,area_of
202789,500009,area_of,area_of
201495,500009,area_of,area_of
201859,500009,area_of,area_of
200140,500009,area_of,area_of
201232,500009,area_of,area_of
201499,500009,area_of,area_of
201151,500009,area_of,area_of
202270,500009,area_of,area_of
200637,500009,area_of,area_of
200317,500009,area_of,area_of
200883,500009,area_of,area_of
202092,500009,area_of,area_of
202852,500009,area_of,area_of
200559,500009,area_of,area_of
201648,500009,area_of,area_of
200377,500009,area_of,area_of
202629,500009,area_of,area_of
202430,500009,area_of,area_of
201962,500009,area_of,area_of
200879,500009,area_of,area_of
200376,500009,area_of,area_of
203478,500009,area_of,area_of
202674,500009,area_of,area_of
201709,500009,area_of,area_of
200252,500009,area_of,area_of
200633,500009,area_of,area_of
203531,500009,area_of,area_of
201702,500009,area_of,area_of
202067,500009,area_of,area_of
202324,500009,area_of,area_of
200665,500009,area_of,area_of
200832,500009,area_of,area_of
203028,500009,area_of,area_of
200278,500009,area_of,area_of
201551,500009,area_of,area_of
200562,500009,area_of,area_of
201944,500009,area_of,area_of
203464,500009,area_of,area_of
200705,500009,area_of,area_of
200077,500009,area_of,area_of
202189,500009,area_of,area_of
202377,500009,area_of,area_of
201138,500009,area_of,area_of
200242,500009,area_of,area_of
202889,500009,area_of,area_of
203466,500009,area_of,area_of
200254,500009,area_of,area_of
200284,500009,area_of,area_of
203298,500009,area_of,area_of
201993,500009,area_of,area_of
201900,500009,area_of,area_of
202197,500009,area_of,area_of
201449,500009,area_of,area_of
200470,500009,area_of,area_of
201950,500009,area_of,area_of
201048,500009,area_of,area_of
202119,500009,area_of,area_of
201548,500009,area_of,area_of
202259,500009,area_of,area_of
201820,500009,area_of,area_of
202843,500009,area_of,area_of
201280,500009,area_of,area_of
202667,500009,area_of,area_of
202534,500009,area_of,area_of
200108,500009,area_of,area_of
202896,500009,area_of,area_of
201880,500009,area_of,area_of
201017,500009,area_of,area_of
201289,500009,area_of,area_of
203057,500009,area_of,area_of
201738,500009,area_of,area_of
202595,500009,area_of,area_of
200795,500009,area_of,area_of
200120,500009,area_of,area_of
201874,500009,area_of,area_of
202965,500009,area_of,area_of
202964,500009,area_of,area_of
201285,500009,area_of,area_of
201589,500009,area_of,area_of
200367,500009,area_of,area_of
203208,500009,area_of,area_of
202478,500009,area_of,area_of
200806,500009,area_of,area_of
202668,500009,area_of,area_of
200600,500009,area_of,area_of
200047,500009,area_of,area_of
203242,500009,area_of,area_of
203147,500009,area_of,area_of
201444,500009,area_of,area_of
203268,500009,area_of,area_of
202921,500009,area_of,area_of
200285,500010,area_of,area_of
202290,500010,area_of,area_of
202335,500010,area_of,area_of
200704,500010,area_of,area_of
201767,500010,area_of,area_of
203090,500010,area_of,area_of
