:START_ID,:END_ID,relation,:TYPE
802891,800080,samefund_of,samefund_of
802864,800080,samefund_of,samefund_of
801848,800080,samefund_of,samefund_of
805386,800080,samefund_of,samefund_of
805179,800080,samefund_of,samefund_of
805618,800080,samefund_of,samefund_of
805619,800080,samefund_of,samefund_of
805803,800080,samefund_of,samefund_of
802891,800081,samefund_of,samefund_of
802864,800081,samefund_of,samefund_of
801848,800081,samefund_of,samefund_of
805386,800081,samefund_of,samefund_of
805179,800081,samefund_of,samefund_of
805618,800081,samefund_of,samefund_of
805619,800081,samefund_of,samefund_of
805803,800081,samefund_of,samefund_of
802891,800082,samefund_of,samefund_of
802864,800082,samefund_of,samefund_of
801848,800082,samefund_of,samefund_of
805386,800082,samefund_of,samefund_of
805179,800082,samefund_of,samefund_of
805803,800082,samefund_of,samefund_of
805618,800082,samefund_of,samefund_of
805619,800082,samefund_of,samefund_of
802891,800083,samefund_of,samefund_of
802864,800083,samefund_of,samefund_of
801848,800083,samefund_of,samefund_of
805386,800083,samefund_of,samefund_of
805179,800083,samefund_of,samefund_of
805618,800083,samefund_of,samefund_of
805619,800083,samefund_of,samefund_of
801955,800084,samefund_of,samefund_of
802891,800001,samefund_of,samefund_of
802864,800001,samefund_of,samefund_of
801848,800001,samefund_of,samefund_of
805386,800001,samefund_of,samefund_of
805179,800001,samefund_of,samefund_of
805618,800001,samefund_of,samefund_of
805619,800001,samefund_of,samefund_of
805803,800001,samefund_of,samefund_of
802891,800087,samefund_of,samefund_of
802864,800087,samefund_of,samefund_of
801848,800087,samefund_of,samefund_of
805386,800087,samefund_of,samefund_of
805179,800087,samefund_of,samefund_of
805618,800087,samefund_of,samefund_of
805619,800087,samefund_of,samefund_of
805803,800087,samefund_of,samefund_of
802891,800088,samefund_of,samefund_of
802864,800088,samefund_of,samefund_of
801848,800088,samefund_of,samefund_of
805386,800088,samefund_of,samefund_of
805179,800088,samefund_of,samefund_of
805618,800088,samefund_of,samefund_of
805619,800088,samefund_of,samefund_of
802891,800089,samefund_of,samefund_of
802864,800089,samefund_of,samefund_of
801848,800089,samefund_of,samefund_of
805386,800089,samefund_of,samefund_of
805179,800089,samefund_of,samefund_of
805618,800089,samefund_of,samefund_of
805619,800089,samefund_of,samefund_of
805803,800089,samefund_of,samefund_of
800617,800090,samefund_of,samefund_of
805877,800090,samefund_of,samefund_of
805892,800090,samefund_of,samefund_of
805168,800090,samefund_of,samefund_of
801586,800090,samefund_of,samefund_of
803678,800090,samefund_of,samefund_of
803677,800090,samefund_of,samefund_of
804051,800090,samefund_of,samefund_of
804050,800090,samefund_of,samefund_of
803750,800090,samefund_of,samefund_of
802891,800091,samefund_of,samefund_of
802864,800091,samefund_of,samefund_of
801848,800091,samefund_of,samefund_of
805386,800091,samefund_of,samefund_of
805179,800091,samefund_of,samefund_of
805803,800091,samefund_of,samefund_of
805618,800091,samefund_of,samefund_of
805619,800091,samefund_of,samefund_of
802891,800092,samefund_of,samefund_of
802864,800092,samefund_of,samefund_of
801848,800092,samefund_of,samefund_of
805386,800092,samefund_of,samefund_of
805179,800092,samefund_of,samefund_of
805618,800092,samefund_of,samefund_of
805619,800092,samefund_of,samefund_of
800617,800093,samefund_of,samefund_of
805877,800093,samefund_of,samefund_of
805892,800093,samefund_of,samefund_of
