index:ID,name,code,status,:LABEL
201557,聚龙股份,300202,normal,Company
201558,数字政通,300075,normal,Company
201559,日播时尚,603196,normal,Company
201560,安控科技,300370,normal,Company
201561,国海证券,000750,normal,Company
201562,平庄能源,000780,normal,Company
201563,中泰股份,300435,normal,Company
201564,连云港,601008,normal,Company
201565,*ST巴士,002188,ST,Company
201566,招商轮船,601872,normal,Company
201567,启迪古汉,000590,normal,Company
201568,山东金泰,600385,normal,Company
201569,泰胜风能,300129,normal,Company
201570,*ST佳电,000922,ST,Company
201571,宏创控股,002379,normal,Company
201572,苏宁易购,002024,normal,Company
201573,大丰实业,603081,normal,Company
201574,XD申通地,600834,normal,Company
201575,日上集团,002593,normal,Company
201576,西部创业,000557,normal,Company
201577,歌华有线,600037,normal,Company
201578,金发拉比,002762,normal,Company
201579,西山煤电,000983,normal,Company
201580,华金资本,000532,normal,Company
201581,浙江震元,000705,normal,Company
201582,亿晶光电,600537,normal,Company
201583,漫步者,002351,normal,Company
201584,新宝股份,002705,normal,Company
201585,紫鑫药业,002118,normal,Company
201586,盛屯矿业,600711,normal,Company
201587,泰豪科技,600590,normal,Company
201588,招商银行,600036,normal,Company
201589,皖江物流,600575,normal,Company
201590,东华能源,002221,normal,Company
201591,山东矿机,002526,normal,Company
201592,华侨城Ａ,000069,normal,Company
201593,巨人网络,002558,normal,Company
201594,西部矿业,601168,normal,Company
201595,外高桥,600648,normal,Company
201596,好莱客,603898,normal,Company
201597,海鸥股份,603269,normal,Company
201598,中船科技,600072,normal,Company
201599,山大华特,000915,normal,Company
201600,金麒麟,603586,normal,Company
201601,美邦服饰,002269,normal,Company
201602,华联控股,000036,normal,Company
201603,中海油服,601808,normal,Company
201604,天业通联,002459,normal,Company
201605,XD恒丰纸,600356,normal,Company
201606,鲍斯股份,300441,normal,Company
201607,百大集团,600865,normal,Company
201608,盘江股份,600395,normal,Company
201609,科达洁能,600499,normal,Company
201610,华天科技,002185,normal,Company
201611,重庆百货,600729,normal,Company
201612,重庆路桥,600106,normal,Company
201613,滨化股份,601678,normal,Company
201614,博迈科,603727,normal,Company
201615,合众思壮,002383,normal,Company
201616,鄂尔多斯,600295,normal,Company
201617,XD亚盛集,600108,normal,Company
201618,电科院,300215,normal,Company
201619,沧州明珠,002108,normal,Company
201620,先导智能,300450,normal,Company
201621,亚太股份,002284,normal,Company
201622,小康股份,601127,normal,Company
201623,爱施德,002416,normal,Company
201624,同大股份,300321,normal,Company
201625,证通电子,002197,normal,Company
201626,远东传动,002406,normal,Company
201627,无锡银行,600908,normal,Company
201628,TCL 集团,000100,normal,Company
201629,弘亚数控,002833,normal,Company
201630,腾龙股份,603158,normal,Company
201631,南洋股份,002212,normal,Company
201632,金诚信,603979,normal,Company
201633,国投中鲁,600962,normal,Company
201634,中牧股份,600195,normal,Company
201635,中国平安,601318,normal,Company
201636,光韵达,300227,normal,Company
201637,富瑞特装,300228,normal,Company
201638,申通快递,002468,normal,Company
201639,雷科防务,002413,normal,Company
201640,凯恩股份,002012,normal,Company
201641,亿利洁能,600277,normal,Company
201642,卓郎智能,600545,normal,Company
201643,春秋电子,603890,normal,Company
201644,中山公用,000685,normal,Company
201645,茂业商业,600828,normal,Company
201646,奥克股份,300082,normal,Company
201647,兴业证券,601377,normal,Company
201648,辉隆股份,002556,normal,Company
201649,久联发展,002037,normal,Company
201650,物产中大,600704,normal,Company
201651,*ST创兴,600193,ST,Company
201652,杭州银行,600926,normal,Company
201653,海翔药业,002099,normal,Company
201654,梦百合,603313,normal,Company
201655,沙河股份,000014,normal,Company
201656,广泽股份,600882,normal,Company
201657,同济科技,600846,normal,Company
201658,旭光股份,600353,normal,Company
201659,久之洋,300516,normal,Company
201660,东南网架,002135,normal,Company
201661,中源家居,603709,normal,Company
201662,哈三联,002900,normal,Company
201663,江苏吴中,600200,normal,Company
201664,驰宏锌锗,600497,normal,Company
201665,广晟有色,600259,normal,Company
201666,S佳通,600182,normal,Company
201667,怡球资源,601388,normal,Company
201668,中旗股份,300575,normal,Company
201669,易华录,300212,normal,Company
201670,亚威股份,002559,normal,Company
201671,中航善达,000043,normal,Company
201672,永兴特钢,002756,normal,Company
201673,兆驰股份,002429,normal,Company
201674,金杯汽车,600609,normal,Company
201675,中航光电,002179,normal,Company
201676,中化国际,600500,normal,Company
201677,大东方,600327,normal,Company
201678,方正电机,002196,normal,Company
201679,众泰汽车,000980,normal,Company
201680,达威股份,300535,normal,Company
201681,吉林化纤,000420,normal,Company
201682,万泽股份,000534,normal,Company
201683,新天然气,603393,normal,Company
201684,振东制药,300158,normal,Company
201685,凯撒文化,002425,normal,Company
201686,新华文轩,601811,normal,Company
201687,老白干酒,600559,normal,Company
201688,姚记扑克,002605,normal,Company
201689,渤海轮渡,603167,normal,Company
201690,贵州燃气,600903,normal,Company
201691,鹏鹞环保,300664,normal,Company
201692,九 芝 堂,000989,normal,Company
201693,凯普生物,300639,normal,Company
201694,安妮股份,002235,normal,Company
201695,楚天科技,300358,normal,Company
201696,信立泰,002294,normal,Company
201697,安图生物,603658,normal,Company
201698,天威视讯,002238,normal,Company
201699,商业城,600306,normal,Company
201700,吉视传媒,601929,normal,Company
201701,中设股份,002883,normal,Company
201702,安利股份,300218,normal,Company
201703,莱美药业,300006,normal,Company
201704,拓维信息,002261,normal,Company
201705,新劲刚,300629,normal,Company
201706,生 意 宝,002095,normal,Company
201707,三湘印象,000863,normal,Company
201708,宝莫股份,002476,normal,Company
201709,梦舟股份,600255,normal,Company
201710,奥 特 迅,002227,normal,Company
201711,鑫茂科技,000836,normal,Company
201712,长虹华意,000404,normal,Company
201713,陕西黑猫,601015,normal,Company
201714,运达科技,300440,normal,Company
201715,亚星锚链,601890,normal,Company
201716,鞍重股份,002667,normal,Company
201717,汉商集团,600774,normal,Company
201718,地尔汉宇,300403,normal,Company
201719,华谊兄弟,300027,normal,Company
201720,新 希 望,000876,normal,Company
201721,星云股份,300648,normal,Company
201722,中华Company,600675,normal,Company
201723,济川药业,600566,normal,Company
201724,大华股份,002236,normal,Company
201725,山东海化,000822,normal,Company
201726,南 京 港,002040,normal,Company
201727,ST云维,600725,ST,Company
201728,中曼石油,603619,normal,Company
201729,海康威视,002415,normal,Company
201730,圣邦股份,300661,normal,Company
201731,万通地产,600246,normal,Company
201732,红阳能源,600758,normal,Company
201733,红 太 阳,000525,normal,Company
201734,奥飞娱乐,002292,normal,Company
201735,江淮汽车,600418,normal,Company
201736,吉宏股份,002803,normal,Company
201737,海正药业,600267,normal,Company
201738,铜陵有色,000630,normal,Company
201739,王子新材,002735,normal,Company
201740,川润股份,002272,normal,Company
201741,高伟达,300465,normal,Company
201742,东诚药业,002675,normal,Company
201743,云海金属,002182,normal,Company
201744,方大炭素,600516,normal,Company
201745,中国国贸,600007,normal,Company
201746,康拓红外,300455,normal,Company
201747,福日电子,600203,normal,Company
201748,永艺股份,603600,normal,Company
201749,新疆天业,600075,normal,Company
201750,天药股份,600488,normal,Company
201751,圆通速递,600233,normal,Company
201752,利欧股份,002131,normal,Company
201753,信达地产,600657,normal,Company
201754,特一药业,002728,normal,Company
201755,银宝山新,002786,normal,Company
201756,华森制药,002907,normal,Company
201757,红相股份,300427,normal,Company
201758,利源精制,002501,normal,Company
201759,山东高速,600350,normal,Company
201760,天奇股份,002009,normal,Company
201761,*ST狮头,600539,ST,Company
201762,九洲电气,300040,normal,Company
201763,久立特材,002318,normal,Company
201764,大商股份,600694,normal,Company
201765,毅昌股份,002420,normal,Company
201766,三盛教育,300282,normal,Company
201767,博汇纸业,600966,normal,Company
201768,威创股份,002308,normal,Company
201769,本钢板材,000761,normal,Company
201770,新华传媒,600825,normal,Company
201771,华平股份,300074,normal,Company
201772,万马股份,002276,normal,Company
201773,新开源,300109,normal,Company
201774,北部湾港,000582,normal,Company
201775,中信银行,601998,normal,Company
201776,建新矿业,000688,normal,Company
201777,佳士科技,300193,normal,Company
201778,中央商场,600280,normal,Company
201779,新大洲Ａ,000571,normal,Company
201780,上海凯宝,300039,normal,Company
201781,飞乐音响,600651,normal,Company
201782,莲花健康,600186,normal,Company
201783,新宏泽,002836,normal,Company
201784,新国都,300130,normal,Company
201785,中国电影,600977,normal,Company
201786,集智股份,300553,normal,Company
201787,新疆火炬,603080,normal,Company
201788,七 匹 狼,002029,normal,Company
201789,金运激光,300220,normal,Company
201790,航天工程,603698,normal,Company
201791,东阿阿胶,000423,normal,Company
201792,闽发铝业,002578,normal,Company
201793,闰土股份,002440,normal,Company
201794,嘉澳环保,603822,normal,Company
201795,康美药业,600518,normal,Company
201796,上海医药,601607,normal,Company
201797,北京银行,601169,normal,Company
201798,*ST油服,600871,ST,Company
201799,獐子岛,002069,normal,Company
201800,恒信东方,300081,normal,Company
201801,天津港,600717,normal,Company
201802,置信电气,600517,normal,Company
201803,西南证券,600369,normal,Company
201804,华斯股份,002494,normal,Company
201805,长春经开,600215,normal,Company
201806,迪森股份,300335,normal,Company
201807,奋达科技,002681,normal,Company
201808,大智慧,601519,normal,Company
201809,瑞斯康达,603803,normal,Company
201810,易明医药,002826,normal,Company
201811,华安证券,600909,normal,Company
201812,万邦达,300055,normal,Company
201813,御银股份,002177,normal,Company
201814,联创光电,600363,normal,Company
201815,林州重机,002535,normal,Company
201816,奇正藏药,002287,normal,Company
201817,深振业Ａ,000006,normal,Company
201818,新朋股份,002328,normal,Company
201819,五矿稀土,000831,normal,Company
201820,皖天然气,603689,normal,Company
201821,长亮科技,300348,normal,Company
201822,新湖中宝,600208,normal,Company
201823,圣济堂,600227,normal,Company
201824,金 融 街,000402,normal,Company
201825,思美传媒,002712,normal,Company
201826,我乐家居,603326,normal,Company
201827,龙建股份,600853,normal,Company
201828,国信证券,002736,normal,Company
201829,轻纺城,600790,normal,Company
201830,花园生物,300401,normal,Company
201831,苏州恒久,002808,normal,Company
201832,中电兴发,002298,normal,Company
201833,达志科技,300530,normal,Company
201834,东方证券,600958,normal,Company
201835,迪瑞医疗,300396,normal,Company
201836,宁波海运,600798,normal,Company
201837,中国铝业,601600,normal,Company
201838,新世界,600628,normal,Company
201839,比亚迪,002594,normal,Company
201840,和邦生物,603077,normal,Company
201841,中国银行,601988,normal,Company
201842,*ST哈空,600202,ST,Company
201843,鸿特科技,300176,normal,Company
201844,长江证券,000783,normal,Company
201845,蓝色光标,300058,normal,Company
201846,国恩股份,002768,normal,Company
201847,晨光生物,300138,normal,Company
201848,中文传媒,600373,normal,Company
201849,爱迪尔,002740,normal,Company
201850,亚太科技,002540,normal,Company
201851,联美控股,600167,normal,Company
201852,森马服饰,002563,normal,Company
201853,蓝海华腾,300484,normal,Company
201854,力帆股份,601777,normal,Company
201855,ST河化,000953,ST,Company
201856,贵阳银行,601997,normal,Company
201857,德宏股份,603701,normal,Company
201858,中金黄金,600489,normal,Company
201859,中钢天源,002057,normal,Company
201860,博深工具,002282,normal,Company
201861,兰州黄河,000929,normal,Company
201862,瑞贝卡,600439,normal,Company
201863,川化股份,000155,normal,Company
201864,康惠制药,603139,normal,Company
201865,百联股份,600827,normal,Company
201866,艾华集团,603989,normal,Company
201867,亿帆医药,002019,normal,Company
201868,金通灵,300091,normal,Company
201869,明阳电路,300739,normal,Company
201870,兆丰股份,300695,normal,Company
201871,九鼎新材,002201,normal,Company
201872,雄塑科技,300599,normal,Company
201873,长江润发,002435,normal,Company
201874,华菱星马,600375,normal,Company
201875,秦川机床,000837,normal,Company
201876,章源钨业,002378,normal,Company
201877,汉邦高科,300449,normal,Company
201878,恒立实业,000622,normal,Company
201879,捷顺科技,002609,normal,Company
201880,德豪润达,002005,normal,Company
201881,天沃科技,002564,normal,Company
201882,神农基因,300189,normal,Company
201883,滨江集团,002244,normal,Company
201884,齐峰新材,002521,normal,Company
201885,爱柯迪,600933,normal,Company
201886,金科股份,000656,normal,Company
201887,方正证券,601901,normal,Company
201888,海亮股份,002203,normal,Company
201889,古越龙山,600059,normal,Company
201890,兰花科创,600123,normal,Company
201891,洪都航空,600316,normal,Company
201892,中国天楹,000035,normal,Company
201893,纳思达,002180,normal,Company
201894,湖南天雁,600698,normal,Company
201895,天桥起重,002523,normal,Company
201896,中元股份,300018,normal,Company
201897,多伦科技,603528,normal,Company
201898,莱克电气,603355,normal,Company
201899,迦南科技,300412,normal,Company
201900,司尔特,002538,normal,Company
201901,山东黄金,600547,normal,Company
201902,恒林股份,603661,normal,Company
201903,珠江钢琴,002678,normal,Company
201904,春兴精工,002547,normal,Company
201905,赢时胜,300377,normal,Company
201906,合力泰,002217,normal,Company
201907,众合科技,000925,normal,Company
201908,中铁工业,600528,normal,Company
201909,方盛制药,603998,normal,Company
201910,兴民智通,002355,normal,Company
201911,正丹股份,300641,normal,Company
201912,南方汇通,000920,normal,Company
201913,荣之联,002642,normal,Company
201914,华资实业,600191,normal,Company
201915,金字火腿,002515,normal,Company
201916,中南传媒,601098,normal,Company
201917,瀚蓝环境,600323,normal,Company
201918,台华新材,603055,normal,Company
201919,长城电工,600192,normal,Company
201920,电工合金,300697,normal,Company
201921,福安药业,300194,normal,Company
201922,锦州港,600190,normal,Company
201923,宝通科技,300031,normal,Company
201924,神奇制药,600613,normal,Company
201925,扬子新材,002652,normal,Company
201926,XD张江高,600895,normal,Company
201927,杭萧钢构,600477,normal,Company
201928,维力医疗,603309,normal,Company
201929,华谊集团,600623,normal,Company
201930,展鹏科技,603488,normal,Company
201931,光大证券,601788,normal,Company
201932,银龙股份,603969,normal,Company
201933,鹏辉能源,300438,normal,Company
201934,吉华集团,603980,normal,Company
201935,瑞丰光电,300241,normal,Company
201936,开尔新材,300234,normal,Company
201937,苏州高新,600736,normal,Company
201938,浙江龙盛,600352,normal,Company
201939,佳讯飞鸿,300213,normal,Company
201940,怡 亚 通,002183,normal,Company
201941,麦格米特,002851,normal,Company
201942,尚荣医疗,002551,normal,Company
201943,财通证券,601108,normal,Company
201944,精工钢构,600496,normal,Company
201945,人福医药,600079,normal,Company
201946,巨星科技,002444,normal,Company
201947,文峰股份,601010,normal,Company
201948,栖霞建设,600533,normal,Company
201949,贵州茅台,600519,normal,Company
201950,德力股份,002571,normal,Company
201951,信邦制药,002390,normal,Company
201952,江西铜业,600362,normal,Company
201953,迪马股份,600565,normal,Company
201954,中国中车,601766,normal,Company
201955,登云股份,002715,normal,Company
201956,北京城建,600266,normal,Company
201957,长方集团,300301,normal,Company
201958,奥佳华,002614,normal,Company
201959,江苏雷利,300660,normal,Company
201960,太安堂,002433,normal,Company
201961,中百集团,000759,normal,Company
201962,长信科技,300088,normal,Company
201963,飞天诚信,300386,normal,Company
201964,浙江交科,002061,normal,Company
201965,远兴能源,000683,normal,Company
201966,兴齐眼药,300573,normal,Company
201967,雷迪克,300652,normal,Company
201968,迅游科技,300467,normal,Company
201969,合诚股份,603909,normal,Company
201970,塞力斯,603716,normal,Company
201971,百隆东方,601339,normal,Company
201972,菲林格尔,603226,normal,Company
201973,华鼎股份,601113,normal,Company
201974,平潭发展,000592,normal,Company
201975,威龙股份,603779,normal,Company
201976,利安隆,300596,normal,Company
201977,湘油泵,603319,normal,Company
201978,广宇集团,002133,normal,Company
201979,全通教育,300359,normal,Company
201980,润达医疗,603108,normal,Company
201981,上海机电,600835,normal,Company
201982,柯利达,603828,normal,Company
201983,四方精创,300468,normal,Company
201984,京山轻机,000821,normal,Company
201985,哈高科,600095,normal,Company
201986,大北农,002385,normal,Company
201987,杭州园林,300649,normal,Company
201988,冠农股份,600251,normal,Company
201989,苏美达,600710,normal,Company
201990,*ST华信,002018,ST,Company
201991,河北宣工,000923,normal,Company
201992,新五丰,600975,normal,Company
201993,广信股份,603599,normal,Company
201994,旭升股份,603305,normal,Company
201995,康芝药业,300086,normal,Company
201996,现代投资,000900,normal,Company
201997,成都路桥,002628,normal,Company
201998,北矿科技,600980,normal,Company
201999,飞利信,300287,normal,Company
202000,恒逸石化,000703,normal,Company
202001,北方稀土,600111,normal,Company
202002,东富龙,300171,normal,Company
202003,胜利精密,002426,normal,Company
202004,冀中能源,000937,normal,Company
202005,金科文化,300459,normal,Company
202006,中孚实业,600595,normal,Company
202007,航天信息,600271,normal,Company
202008,华东数控,002248,normal,Company
202009,宁波银行,002142,normal,Company
202010,新元科技,300472,normal,Company
202011,微光股份,002801,normal,Company
202012,中国神华,601088,normal,Company
202013,博实股份,002698,normal,Company
202014,白云山,600332,normal,Company
202015,苏交科,300284,normal,Company
202016,博雅生物,300294,normal,Company
202017,傲农生物,603363,normal,Company
202018,辽宁成大,600739,normal,Company
202019,水井坊,600779,normal,Company
202020,厦门空港,600897,normal,Company
202021,汇通能源,600605,normal,Company
202022,富邦股份,300387,normal,Company
202023,黄山胶囊,002817,normal,Company
202024,首钢股份,000959,normal,Company
202025,洁美科技,002859,normal,Company
202026,中 关 村,000931,normal,Company
202027,水星家纺,603365,normal,Company
202028,财信发展,000838,normal,Company
202029,深天马Ａ,000050,normal,Company
202030,广东明珠,600382,normal,Company
202031,万顺股份,300057,normal,Company
202032,通鼎互联,002491,normal,Company
202033,赛轮金宇,601058,normal,Company
202034,利君股份,002651,normal,Company
202035,鄂武商Ａ,000501,normal,Company
202036,云天化,600096,normal,Company
202037,沙隆达Ａ,000553,normal,Company
202038,航民股份,600987,normal,Company
202039,凯美特气,002549,normal,Company
202040,法 尔 胜,000890,normal,Company
202041,阳光股份,000608,normal,Company
202042,健民集团,600976,normal,Company
202043,宜通世纪,300310,normal,Company
202044,亚厦股份,002375,normal,Company
202045,浙商证券,601878,normal,Company
202046,建研集团,002398,normal,Company
202047,亚光科技,300123,normal,Company
202048,宏盛股份,603090,normal,Company
202049,中信海直,000099,normal,Company
202050,DR康德莱,603987,normal,Company
202051,横店东磁,002056,normal,Company
202052,恒顺醋业,600305,normal,Company
202053,中国建筑,601668,normal,Company
202054,雪峰科技,603227,normal,Company
202055,骆驼股份,601311,normal,Company
202056,天房发展,600322,normal,Company
202057,汇金通,603577,normal,Company
202058,贵州百灵,002424,normal,Company
202059,帝龙文化,002247,normal,Company
202060,华塑控股,000509,normal,Company
202061,博瑞传播,600880,normal,Company
202062,安迪苏,600299,normal,Company
202063,深康佳Ａ,000016,normal,Company
202064,中国海诚,002116,normal,Company
202065,方大特钢,600507,normal,Company
202066,西泵股份,002536,normal,Company
202067,长虹美菱,000521,normal,Company
202068,玲珑轮胎,601966,normal,Company
202069,东北证券,000686,normal,Company
202070,兰石重装,603169,normal,Company
202071,凤凰传媒,601928,normal,Company
202072,深中华A,000017,normal,Company
202073,胜宏科技,300476,normal,Company
202074,朗姿股份,002612,normal,Company
202075,中化岩土,002542,normal,Company
202076,海宁皮城,002344,normal,Company
202077,国新健康,000503,normal,Company
202078,步长制药,603858,normal,Company
202079,佳沃股份,300268,normal,Company
202080,陕西煤业,601225,normal,Company
202081,华仁药业,300110,normal,Company
202082,天宸股份,600620,normal,Company
202083,精华制药,002349,normal,Company
202084,探路者,300005,normal,Company
202085,*ST友好,600778,ST,Company
202086,ST沪科,600608,ST,Company
202087,科力远,600478,normal,Company
202088,迈克生物,300463,normal,Company
202089,龙泉股份,002671,normal,Company
202090,祥龙电业,600769,normal,Company
202091,金力泰,300225,normal,Company
202092,古井贡酒,000596,normal,Company
202093,海澜之家,600398,normal,Company
202094,周大生,002867,normal,Company
202095,深天地Ａ,000023,normal,Company
202096,天鹅股份,603029,normal,Company
202097,辅仁药业,600781,normal,Company
202098,美凯龙,601828,normal,Company
202099,百润股份,002568,normal,Company
202100,新 和 成,002001,normal,Company
202101,诺邦股份,603238,normal,Company
202102,海信电器,600060,normal,Company
202103,慈星股份,300307,normal,Company
202104,海越股份,600387,normal,Company
202105,福成股份,600965,normal,Company
202106,XD中国铁,601186,normal,Company
202107,华达科技,603358,normal,Company
202108,广发证券,000776,normal,Company
202109,招商证券,600999,normal,Company
202110,西藏天路,600326,normal,Company
202111,凌霄泵业,002884,normal,Company
202112,雪人股份,002639,normal,Company
202113,常熟汽饰,603035,normal,Company
202114,金自天正,600560,normal,Company
202115,中信证券,600030,normal,Company
202116,瑞茂通,600180,normal,Company
202117,太平洋,601099,normal,Company
202118,万东医疗,600055,normal,Company
202119,国元证券,000728,normal,Company
202120,智慧能源,600869,normal,Company
202121,凌钢股份,600231,normal,Company
202122,武进不锈,603878,normal,Company
202123,云南铜业,000878,normal,Company
202124,文投控股,600715,normal,Company
202125,青青稞酒,002646,normal,Company
202126,日月股份,603218,normal,Company
202127,XD陆家嘴,600663,normal,Company
202128,ST中安,600654,ST,Company
202129,郑州煤电,600121,normal,Company
202130,湖南黄金,002155,normal,Company
202131,绿景控股,000502,normal,Company
202132,万里马,300591,normal,Company
202133,华贸物流,603128,normal,Company
202134,世纪鼎利,300050,normal,Company
202135,四川九洲,000801,normal,Company
202136,诚意药业,603811,normal,Company
202137,兰生股份,600826,normal,Company
202138,八一钢铁,600581,normal,Company
202139,长江传媒,600757,normal,Company
202140,哈森股份,603958,normal,Company
202141,许继电气,000400,normal,Company
202142,盛天网络,300494,normal,Company
202143,英洛华,000795,normal,Company
202144,科林电气,603050,normal,Company
202145,XD鹏博士,600804,normal,Company
202146,益佰制药,600594,normal,Company
202147,海格通信,002465,normal,Company
202148,鸣志电器,603728,normal,Company
202149,中装建设,002822,normal,Company
202150,天圣制药,002872,normal,Company
202151,风范股份,601700,normal,Company
202152,赛象科技,002337,normal,Company
202153,豫光金铅,600531,normal,Company
202154,同益股份,300538,normal,Company
202155,伟星新材,002372,normal,Company
202156,新洋丰,000902,normal,Company
202157,爱建集团,600643,normal,Company
202158,腾达建设,600512,normal,Company
202159,常铝股份,002160,normal,Company
202160,神火股份,000933,normal,Company
202161,中飞股份,300489,normal,Company
202162,思特奇,300608,normal,Company
202163,众业达,002441,normal,Company
202164,凯利泰,300326,normal,Company
202165,江阴银行,002807,normal,Company
202166,古鳌科技,300551,normal,Company
202167,云图控股,002539,normal,Company
202168,中国交建,601800,normal,Company
202169,新南洋,600661,normal,Company
202170,卧龙地产,600173,normal,Company
202171,东吴证券,601555,normal,Company
202172,东华测试,300354,normal,Company
202173,乐心医疗,300562,normal,Company
202174,信雅达,600571,normal,Company
202175,四川路桥,600039,normal,Company
202176,旗滨集团,601636,normal,Company
202177,宁波中百,600857,normal,Company
202178,天龙股份,603266,normal,Company
202179,中国银河,601881,normal,Company
202180,麦迪电气,300341,normal,Company
202181,中国化学,601117,normal,Company
202182,蓝帆医疗,002382,normal,Company
202183,乾照光电,300102,normal,Company
202184,祥源文化,600576,normal,Company
202185,飞科电器,603868,normal,Company
202186,劲嘉股份,002191,normal,Company
202187,中公高科,603860,normal,Company
202188,鼎龙股份,300054,normal,Company
202189,聚隆科技,300475,normal,Company
202190,创新医疗,002173,normal,Company
202191,海联讯,300277,normal,Company
202192,航天晨光,600501,normal,Company
202193,易世达,300125,normal,Company
202194,中亚股份,300512,normal,Company
202195,五洲交通,600368,normal,Company
202196,富临精工,300432,normal,Company
202197,恒源煤电,600971,normal,Company
202198,博云新材,002297,normal,Company
202199,大连圣亚,600593,normal,Company
202200,秦安股份,603758,normal,Company
202201,云南城投,600239,normal,Company
202202,晨鑫科技,002447,normal,Company
202203,ST南化,600301,ST,Company
202204,新美星,300509,normal,Company
202205,华昌达,300278,normal,Company
202206,棒杰股份,002634,normal,Company
202207,中恒集团,600252,normal,Company
202208,三六五网,300295,normal,Company
202209,万安科技,002590,normal,Company
202210,永安行,603776,normal,Company
202211,春兰股份,600854,normal,Company
202212,动力源,600405,normal,Company
202213,贵航股份,600523,normal,Company
202214,阳泉煤业,600348,normal,Company
202215,海伦钢琴,300329,normal,Company
202216,潞安环能,601699,normal,Company
202217,三星新材,603578,normal,Company
202218,森源电气,002358,normal,Company
202219,沃施股份,300483,normal,Company
202220,鹏翎股份,300375,normal,Company
202221,润欣科技,300493,normal,Company
202222,*ST圣莱,002473,ST,Company
202223,瑞凌股份,300154,normal,Company
202224,新潮能源,600777,normal,Company
202225,天山股份,000877,normal,Company
202226,昆药集团,600422,normal,Company
202227,杭叉集团,603298,normal,Company
202228,裕兴股份,300305,normal,Company
202229,华峰超纤,300180,normal,Company
202230,岳阳林纸,600963,normal,Company
202231,第一创业,002797,normal,Company
202232,双成药业,002693,normal,Company
202233,五 粮 液,000858,normal,Company
202234,用友网络,600588,normal,Company
202235,东方航空,600115,normal,Company
202236,普利制药,300630,normal,Company
202237,南天信息,000948,normal,Company
202238,大庆华科,000985,normal,Company
202239,世茂股份,600823,normal,Company
202240,百华悦邦,300736,normal,Company
202241,上海沪工,603131,normal,Company
202242,华讯方舟,000687,normal,Company
202243,德赛西威,002920,normal,Company
202244,中国卫星,600118,normal,Company
202245,冠城大通,600067,normal,Company
202246,实丰文化,002862,normal,Company
202247,浙江鼎力,603338,normal,Company
202248,国脉科技,002093,normal,Company
202249,惠博普,002554,normal,Company
202250,浙江美大,002677,normal,Company
202251,赤峰黄金,600988,normal,Company
202252,方大集团,000055,normal,Company
202253,华昌化工,002274,normal,Company
202254,国金证券,600109,normal,Company
202255,易联众,300096,normal,Company
202256,江山欧派,603208,normal,Company
202257,养元饮品,603156,normal,Company
202258,创源文化,300703,normal,Company
202259,安德利,603031,normal,Company
202260,天安新材,603725,normal,Company
202261,新纶科技,002341,normal,Company
202262,大博医疗,002901,normal,Company
202263,宏达电子,300726,normal,Company
202264,佳隆股份,002495,normal,Company
202265,中原特钢,002423,normal,Company
202266,科锐国际,300662,normal,Company
202267,宁夏建材,600449,normal,Company
202268,银之杰,300085,normal,Company
202269,桂林三金,002275,normal,Company
202270,山鹰纸业,600567,normal,Company
202271,健帆生物,300529,normal,Company
202272,中钨高新,000657,normal,Company
202273,恒立液压,601100,normal,Company
202274,航天长峰,600855,normal,Company
202275,雅本化学,300261,normal,Company
202276,新泉股份,603179,normal,Company
202277,江海股份,002484,normal,Company
202278,青岛海尔,600690,normal,Company
202279,金徽酒,603919,normal,Company
202280,荣安地产,000517,normal,Company
202281,龙大肉食,002726,normal,Company
202282,明星电缆,603333,normal,Company
202283,国电南瑞,600406,normal,Company
202284,海天味业,603288,normal,Company
202285,南华仪器,300417,normal,Company
202286,青松建化,600425,normal,Company
202287,赛摩电气,300466,normal,Company
202288,云铝股份,000807,normal,Company
202289,蓝光发展,600466,normal,Company
202290,山东路桥,000498,normal,Company
202291,利达光电,002189,normal,Company
202292,中原传媒,000719,normal,Company
202293,*ST厦华,600870,ST,Company
202294,大冶特钢,000708,normal,Company
202295,烽火通信,600498,normal,Company
202296,南方轴承,002553,normal,Company
202297,银亿股份,000981,normal,Company
202298,凯莱英,002821,normal,Company
202299,龙蟠科技,603906,normal,Company
202300,天顺股份,002800,normal,Company
202301,城地股份,603887,normal,Company
202302,宝塔实业,000595,normal,Company
202303,亚振家居,603389,normal,Company
202304,隆华节能,300263,normal,Company
202305,东百集团,600693,normal,Company
202306,航发动力,600893,normal,Company
202307,杰克股份,603337,normal,Company
202308,山东药玻,600529,normal,Company
202309,康力电梯,002367,normal,Company
202310,川仪股份,603100,normal,Company
202311,天汽模,002510,normal,Company
202312,西藏发展,000752,normal,Company
202313,云南能投,002053,normal,Company
202314,永东股份,002753,normal,Company
202315,泰山石油,000554,normal,Company
202316,首开股份,600376,normal,Company
202317,东易日盛,002713,normal,Company
202318,鲁西化工,000830,normal,Company
202319,中宠股份,002891,normal,Company
202320,天赐材料,002709,normal,Company
202321,新天科技,300259,normal,Company
202322,华泰股份,600308,normal,Company
202323,银江股份,300020,normal,Company
202324,合肥城建,002208,normal,Company
202325,诺力股份,603611,normal,Company
202326,美亚柏科,300188,normal,Company
202327,普邦股份,002663,normal,Company
202328,中成股份,000151,normal,Company
202329,贵广网络,600996,normal,Company
202330,XD中煤能,601898,normal,Company
202331,天山生物,300313,normal,Company
202332,华数传媒,000156,normal,Company
