index:ID,name,sex,age,code,job,:LABEL
109418,戴敏云,男,48岁,000783,董事,Executive
109419,孟文波,男,46岁,000783,董事,Executive
109420,陈佳,男,36岁,000783,董事,Executive
109421,崔少华,男,61岁,000783,董事,Executive
109422,王瑛,女,45岁,000783,独立董事,Executive
109423,温小杰,男,47岁,000783,独立董事,Executive
109424,王建新,男,45岁,000783,独立董事,Executive
109425,田轩,男,40岁,000783,独立董事,Executive
109426,赵福君,男,54岁,002279,"董事长,董事",Executive
109427,栗军,男,49岁,002279,"副董事长,董事",Executive
109428,施瑞丰,男,46岁,002279,董事,Executive
109429,欧阳曜,男,42岁,002279,董事,Executive
109430,邱安超,男,50岁,002279,董事,Executive
109431,王新,男,39岁,002279,董事,Executive
109432,韩凤岐,男,69岁,002279,独立董事,Executive
109433,戴金平,女,53岁,002279,独立董事,Executive
109434,王元京,男,68岁,002279,独立董事,Executive
109435,肖宏江,男,62岁,000883,"董事长,董事",Executive
109436,瞿定远,男,50岁,000883,"副董事长,董事",Executive
109437,邓玉敏,男,54岁,000883,"副董事长,董事",Executive
109438,刘海淼,男,53岁,000883,董事,Executive
109439,谢峰,男,46岁,000883,董事,Executive
109440,黄忠初,男,49岁,000883,董事,Executive
109441,方国建,男,69岁,000883,独立董事,Executive
109442,夏成才,男,69岁,000883,独立董事,Executive
109443,刘惠好,女,56岁,000883,独立董事,Executive
109444,杜斌,男,46岁,002476,"董事长,董事",Executive
109445,吴锋,男,47岁,002476,董事,Executive
109446,王会臣,男,65岁,002476,董事,Executive
109447,徐志伟,男,57岁,002476,董事,Executive
109448,吴昊,男,45岁,002476,董事,Executive
109449,陈佳,女,44岁,002476,董事,Executive
109450,许肃贤,男,54岁,002476,独立董事,Executive
109451,张如积,男,53岁,002476,独立董事,Executive
109452,章击舟,男,42岁,002476,独立董事,Executive
109453,周勇,男,56岁,300044,"董事长,董事",Executive
109454,商毛红,男,55岁,300044,董事,Executive
109455,宁群仪,女,45岁,300044,董事,Executive
109456,周晓清,男,54岁,300044,董事,Executive
109457,周新宏,男,58岁,300044,董事,Executive
109458,周斌,男,36岁,300044,董事,Executive
109459,黄幼平,女,38岁,300044,独立董事,Executive
109460,刘宁,女,50岁,300044,独立董事,Executive
109461,胡振超,男,46岁,300044,独立董事,Executive
109462,杨育武,男,57岁,600391,"代董事长,董事",Executive
109463,熊奕,男,42岁,600391,董事,Executive
109464,吴华,女,50岁,600391,董事,Executive
109465,蒋富国,男,50岁,600391,董事,Executive
109466,李红,女,53岁,600391,董事,Executive
109467,吴光,男,60岁,600391,独立董事,Executive
109468,杜坤伦,男,49岁,600391,独立董事,Executive
109469,鲍卉芳,女,55岁,600391,独立董事,Executive
109470,帅放文,男,52岁,300267,"董事长,董事",Executive
109471,刘爱军,男,44岁,300267,董事,Executive
109472,王向峰,男,51岁,300267,董事,Executive
109473,杨海明,男,48岁,300267,董事,Executive
109474,帅友文,女,56岁,300267,董事,Executive
109475,帅瑞文,女,47岁,300267,董事,Executive
109476,王健,男,nan,300267,独立董事,Executive
109477,左田芳,女,53岁,300267,独立董事,Executive
109478,许中缘,男,43岁,300267,独立董事,Executive
109479,许晓华,男,55岁,000795,"董事长,董事",Executive
109480,姚湘盛,男,43岁,000795,"副董事长,董事",Executive
109481,魏中华,男,35岁,000795,董事,Executive
109482,厉宝平,男,54岁,000795,董事,Executive
109483,徐文财,男,52岁,000795,董事,Executive
109484,胡天高,男,53岁,000795,董事,Executive
109485,钱娟萍,女,54岁,000795,独立董事,Executive
109486,辛茂荀,男,60岁,000795,独立董事,Executive
109487,蒋岳祥,男,54岁,000795,独立董事,Executive
109488,徐涛明,男,56岁,603006,"董事长,董事",Executive
109489,李政涛,男,45岁,603006,"副董事长,董事",Executive
109490,张承茂,男,48岁,603006,董事,Executive
109491,徐斌,男,30岁,603006,董事,Executive
109492,林晓峰,男,40岁,603006,董事,Executive
109493,林学农,男,46岁,603006,董事,Executive
109494,伍爱群,男,49岁,603006,独立董事,Executive
109495,杨小弟,男,67岁,603006,独立董事,Executive
109496,连向阳,男,47岁,603006,独立董事,Executive
109497,刘平,男,55岁,002313,"董事长,董事",Executive
109498,季翔,男,45岁,002313,董事,Executive
109499,曾庆生,男,44岁,002313,独立董事,Executive
109500,项立刚,男,55岁,002313,独立董事,Executive
109501,耿利航,男,48岁,002313,独立董事,Executive
109502,彭健,男,54岁,002313,职工董事,Executive
109503,吴永平,男,42岁,002313,职工董事,Executive
109504,薛季民,男,57岁,000563,"董事长,董事",Executive
109505,姚卫东,男,47岁,000563,董事,Executive
109506,桂泉海,男,55岁,000563,董事,Executive
109507,卓国全,男,55岁,000563,董事,Executive
109508,张俊瑞,男,57岁,000563,独立董事,Executive
109509,王晓芳,女,60岁,000563,独立董事,Executive
109510,殷醒民,男,nan,000563,独立董事,Executive
109511,何毅敏,男,54岁,000885,"董事长,董事",Executive
109512,宋向军,男,53岁,000885,董事,Executive
109513,崔星太,男,57岁,000885,董事,Executive
109514,王霞,女,41岁,000885,董事,Executive
109515,杨钧,男,49岁,000885,独立董事,Executive
109516,盛杰民,男,77岁,000885,独立董事,Executive
109517,李伟真,女,53岁,000885,独立董事,Executive
109518,徐步林,男,53岁,000885,独立董事,Executive
109519,杨旭,男,59岁,000885,职工董事,Executive
109520,刘建,男,56岁,600601,"董事长,董事",Executive
109521,侯郁波,男,49岁,600601,董事,Executive
109522,左进,女,45岁,600601,董事,Executive
109523,孙敏,女,42岁,600601,董事,Executive
109524,胡滨,男,39岁,600601,董事,Executive
109525,崔运涛,男,40岁,600601,董事,Executive
109526,董黎明,男,45岁,600601,独立董事,Executive
109527,朱震宇,男,57岁,600601,独立董事,Executive
109528,王雪莉,女,45岁,600601,独立董事,Executive
109529,龙昌明,男,52岁,300356,"董事长,董事",Executive
109530,王海俊,男,49岁,300356,董事,Executive
109531,戴晓东,男,47岁,300356,董事,Executive
109532,熊俊,男,33岁,300356,董事,Executive
109533,任昌兆,男,58岁,300356,董事,Executive
109534,茅宁,男,63岁,300356,独立董事,Executive
109535,周友梅,男,58岁,300356,独立董事,Executive
109536,刘向明,男,50岁,300356,独立董事,Executive
109537,洪海山,男,57岁,600802,"董事长,董事",Executive
109538,何友栋,男,55岁,600802,董事,Executive
109539,陈兆斌,男,56岁,600802,董事,Executive
109540,郑建新,男,52岁,600802,董事,Executive
109541,姜丰顺,男,56岁,600802,董事,Executive
109542,黄明耀,男,44岁,600802,董事,Executive
109543,林萍,女,47岁,600802,独立董事,Executive
109544,刘伟英,女,41岁,600802,独立董事,Executive
109545,黄光阳,男,53岁,600802,独立董事,Executive
109546,陈环,男,31岁,000533,"董事长,董事",Executive
109547,黄志雄,男,56岁,000533,董事,Executive
109548,张译军,男,51岁,000533,董事,Executive
109549,张逸诚,男,32岁,000533,董事,Executive
109550,李向民,男,42岁,000533,董事,Executive
109551,沈桂贤,男,32岁,000533,董事,Executive
109552,张晨颖,女,43岁,000533,独立董事,Executive
109553,祁怀锦,男,55岁,000533,独立董事,Executive
109554,朱慈蕴,女,63岁,000533,独立董事,Executive
109555,蒋春晨,男,54岁,000533,独立董事,Executive
109556,祝涛,男,41岁,000796,"执行董事长,董事",Executive
109557,张岭,男,41岁,000796,"董事长,董事",Executive
109558,陈小兵,男,48岁,000796,"副董事长,董事",Executive
109559,曩麒,男,35岁,000796,董事,Executive
109560,刘志强,男,50岁,000796,董事,Executive
109561,马逸雯,女,49岁,000796,董事,Executive
109562,陈威廉,男,23岁,000796,董事,Executive
109563,王来福,男,62岁,000796,董事,Executive
109564,吴邦海,男,76岁,000796,独立董事,Executive
109565,程政,男,54岁,000796,独立董事,Executive
109566,黄晓晖,女,43岁,000796,独立董事,Executive
109567,胡猛,男,38岁,000796,独立董事,Executive
109568,沈汉标,男,46岁,603898,"董事长,董事",Executive
109569,周懿,男,45岁,603898,董事,Executive
109570,郭黎明,男,47岁,603898,董事,Executive
109571,端木梓榕,男,54岁,603898,独立董事,Executive
109572,李新航,男,45岁,603898,独立董事,Executive
109573,赵丙贤,男,55岁,002107,"董事长,董事",Executive
109574,侯松容,男,50岁,002107,"副董事长,董事",Executive
109575,张戈,男,48岁,002107,董事,Executive
109576,赵军,男,61岁,002107,董事,Executive
109577,高学敏,男,80岁,002107,董事,Executive
109578,刘湧洁,男,48岁,002107,董事,Executive
109579,彭娟,女,54岁,002107,独立董事,Executive
109580,王桂华,女,57岁,002107,独立董事,Executive
109581,吕巍,男,54岁,002107,独立董事,Executive
109582,王文银,男,50岁,002201,"董事长,董事",Executive
109583,缪振,男,68岁,002201,"副董事长,董事",Executive
109584,顾柔坚,男,43岁,002201,"副董事长,董事",Executive
109585,任正勇,男,45岁,002201,董事,Executive
109586,冯建兵,男,48岁,002201,董事,Executive
109587,张舒,女,33岁,002201,董事,Executive
109588,朱鉴,男,55岁,002201,独立董事,Executive
109589,居学成,男,48岁,002201,独立董事,Executive
109590,钟刚,男,40岁,002201,独立董事,Executive
109591,秘波海,男,64岁,300224,"董事长,董事",Executive
109592,曲祝利,男,64岁,300224,"副董事长,董事",Executive
109593,王庆凯,男,53岁,300224,董事,Executive
109594,赵军涛,男,49岁,300224,董事,Executive
109595,迟志强,男,49岁,300224,董事,Executive
109596,王涛,男,39岁,300224,董事,Executive
109597,柳喜军,男,52岁,300224,独立董事,Executive
109598,于建青,男,53岁,300224,独立董事,Executive
109599,殷承良,男,53岁,300224,独立董事,Executive
109600,龚曙光,男,59岁,601098,"董事长,董事",Executive
109601,丁双平,男,54岁,601098,董事,Executive
109602,高军,男,55岁,601098,董事,Executive
109603,舒斌,男,50岁,601098,董事,Executive
109604,彭玻,男,54岁,601098,董事,Executive
109605,陈共荣,男,56岁,601098,独立董事,Executive
109606,季水河,男,64岁,601098,独立董事,Executive
109607,贺小刚,男,47岁,601098,独立董事,Executive
109608,林皓,男,52岁,300352,"董事长,董事",Executive
109609,杨杰,男,54岁,300352,董事,Executive
109610,高曦,男,41岁,300352,董事,Executive
109611,胡建斌,男,47岁,300352,董事,Executive
109612,齐越,男,49岁,300352,独立董事,Executive
109613,杨逢柱,男,40岁,300352,独立董事,Executive
109614,李涛,男,57岁,300352,独立董事,Executive
109615,陈合林,男,62岁,002403,"董事长,董事",Executive
109616,陈灵巧,女,35岁,002403,董事,Executive
109617,林富青,男,44岁,002403,董事,Executive
109618,陈佳,女,43岁,002403,董事,Executive
109619,甘为民,男,52岁,002403,独立董事,Executive
109620,邵春阳,男,nan,002403,独立董事,Executive
109621,王汉卿,男,40岁,002403,独立董事,Executive
109622,尹自波,男,50岁,600449,"董事长,董事",Executive
109623,李永进,男,55岁,600449,"副董事长,董事",Executive
109624,王玉林,男,49岁,600449,董事,Executive
109625,于凯军,男,55岁,600449,董事,Executive
109626,张文君,男,53岁,600449,独立董事,Executive
109627,陆维成,男,67岁,600449,独立董事,Executive
109628,陈曦,男,38岁,600449,独立董事,Executive
109629,易国晶,男,56岁,600395,"董事长,董事",Executive
109630,朱家道,男,48岁,600395,"副董事长,董事",Executive
109631,王岗,男,54岁,600395,董事,Executive
109632,刘碧雁,男,48岁,600395,董事,Executive
109633,简永红,男,48岁,600395,董事,Executive
109634,杨世梁,男,54岁,600395,董事,Executive
109635,刘宗义,男,60岁,600395,独立董事,Executive
109636,李昕,男,47岁,600395,独立董事,Executive
109637,光东斌,男,49岁,600395,独立董事,Executive
109638,敖小强,男,54岁,002658,"董事长,董事",Executive
109639,司乃德,男,60岁,002658,董事,Executive
109640,郜武,男,45岁,002658,董事,Executive
109641,王凌秋,女,55岁,002658,董事,Executive
109642,周黎安,男,52岁,002658,独立董事,Executive
109643,吴国平,男,44岁,002658,独立董事,Executive
109644,朱天乐,男,55岁,002658,独立董事,Executive
109645,刘学林,男,53岁,002368,"董事长,董事",Executive
109646,刘淮松,男,51岁,002368,"副董事长,董事",Executive
109647,柴永茂,男,51岁,002368,董事,Executive
109648,冯国宽,男,55岁,002368,董事,Executive
109649,张云,男,52岁,002368,董事,Executive
109650,邵辉,男,45岁,002368,董事,Executive
109651,赵合宇,男,52岁,002368,独立董事,Executive
109652,王钧,男,50岁,002368,独立董事,Executive
109653,王璞,男,50岁,002368,独立董事,Executive
109654,章沈强,男,51岁,603789,"董事长,董事",Executive
109655,钱菊平,男,40岁,603789,董事,Executive
109656,张奋飞,男,62岁,603789,董事,Executive
109657,李金泉,男,63岁,603789,董事,Executive
109658,傅忠红,男,50岁,603789,董事,Executive
109659,朱豫江,男,34岁,603789,董事,Executive
109660,蒋建东,男,44岁,603789,独立董事,Executive
109661,王方明,男,54岁,603789,独立董事,Executive
109662,周和凤,女,53岁,603789,独立董事,Executive
109663,方刚,男,36岁,300291,"董事长,董事",Executive
109664,胡刚,男,49岁,300291,"副董事长,董事",Executive
109665,刘德宏,男,53岁,300291,董事,Executive
109666,张静萍,女,38岁,300291,董事,Executive
109667,陈建武,男,39岁,300291,董事,Executive
109668,徐忠华,男,38岁,300291,董事,Executive
109669,马传刚,男,48岁,300291,独立董事,Executive
109670,浦军,男,42岁,300291,独立董事,Executive
109671,童盼,女,44岁,300291,独立董事,Executive
109672,黄松,男,55岁,002554,"董事长,董事",Executive
109673,白明垠,男,53岁,002554,董事,Executive
109674,张中炜,男,42岁,002554,董事,Executive
109675,肖荣,男,55岁,002554,董事,Executive
109676,郑玲,女,59岁,002554,董事,Executive
109677,黄瑜,男,54岁,002554,董事,Executive
109678,唐炜,男,60岁,002554,独立董事,Executive
109679,罗炜,男,43岁,002554,独立董事,Executive
109680,李悦,男,43岁,002554,独立董事,Executive
109681,王国丰,男,56岁,000505,"董事长,董事",Executive
109682,王春立,男,50岁,000505,董事,Executive
109683,赵寅虎,男,56岁,000505,董事,Executive
109684,薛春雷,男,47岁,000505,董事,Executive
109685,李少陵,男,55岁,000505,董事,Executive
109686,姚刚,男,45岁,000505,独立董事,Executive
109687,朱恒源,男,50岁,000505,独立董事,Executive
109688,王欣新,男,66岁,000505,独立董事,Executive
109689,许统广,男,54岁,000823,"董事长,董事",Executive
109690,莫翊斌,男,50岁,000823,董事,Executive
109691,陈东屏,男,50岁,000823,董事,Executive
109692,林诗彪,男,55岁,000823,董事,Executive
109693,李业,男,66岁,000823,独立董事,Executive
109694,李映照,男,56岁,000823,独立董事,Executive
109695,沈忆勇,男,52岁,000823,独立董事,Executive
109696,陈国英,男,71岁,000823,外部董事,Executive
109697,王铁林,男,nan,000823,外部董事,Executive
109698,王志全,男,55岁,000008,"董事长,董事",Executive
109699,钟岩,男,43岁,000008,董事,Executive
109700,白斌,男,33岁,000008,董事,Executive
109701,许汉明,男,41岁,000008,董事,Executive
109702,张卫华,男,57岁,000008,独立董事,Executive
109703,易廷斌,男,61岁,000008,独立董事,Executive
109704,程小可,男,43岁,000008,独立董事,Executive
109705,许锡忠,男,52岁,600293,"董事长,董事",Executive
109706,刘正斌,男,50岁,600293,董事,Executive
109707,杨晓凭,男,46岁,600293,董事,Executive
109708,刘逸民,男,45岁,600293,董事,Executive
109709,许泽伟,男,29岁,600293,董事,Executive
109710,张欣,女,47岁,600293,董事,Executive
109711,王辉,男,48岁,600293,独立董事,Executive
109712,陈泽桐,男,48岁,600293,独立董事,Executive
109713,李燕红,女,34岁,600293,独立董事,Executive
109714,成卫,男,53岁,600312,"董事长,董事",Executive
109715,庞庆平,男,54岁,600312,董事,Executive
109716,张建国,男,55岁,600312,董事,Executive
109717,李文海,男,58岁,600312,董事,Executive
109718,程利民,男,56岁,600312,董事,Executive
109719,石丹,男,51岁,600312,董事,Executive
109720,吴翊,男,43岁,600312,独立董事,Executive
109721,王天也,男,60岁,600312,独立董事,Executive
109722,李涛,男,57岁,600312,独立董事,Executive
109723,王振洪,男,62岁,300211,"董事长,董事",Executive
109724,王桂珍,女,47岁,300211,董事,Executive
109725,陈小星,男,41岁,300211,董事,Executive
109726,王宝兴,男,64岁,300211,董事,Executive
109727,周俊,男,52岁,300211,独立董事,Executive
109728,惠彦,男,nan,300211,独立董事,Executive
109729,杨金才,男,59岁,300211,独立董事,Executive
109730,刘眉玄,男,53岁,600879,"董事长,董事",Executive
109731,王亚文,男,55岁,600879,"副董事长,董事",Executive
109732,韦其宁,男,58岁,600879,董事,Executive
109733,任德民,男,55岁,600879,董事,Executive
109734,王燕林,男,57岁,600879,董事,Executive
109735,夏刚,男,55岁,600879,董事,Executive
109736,鲍恩斯,男,50岁,600879,独立董事,Executive
109737,强桂英,女,44岁,600879,独立董事,Executive
109738,韩赤风,男,60岁,600879,独立董事,Executive
109739,孙俊成,男,58岁,300321,"董事长,董事",Executive
109740,王乐智,男,59岁,300321,"副董事长,董事",Executive
109741,于洪亮,男,56岁,300321,董事,Executive
109742,郑永贵,男,56岁,300321,董事,Executive
109743,魏增宝,男,42岁,300321,董事,Executive
109744,徐延明,男,55岁,300321,董事,Executive
109745,徐江红,女,50岁,300321,独立董事,Executive
109746,田景岩,男,58岁,300321,独立董事,Executive
109747,刘秀丽,女,45岁,300321,独立董事,Executive
109748,董海洋,男,50岁,002232,"董事长,董事",Executive
109749,吴建会,男,54岁,002232,董事,Executive
109750,高英,女,45岁,002232,董事,Executive
109751,刘殿伟,男,50岁,002232,董事,Executive
109752,高艳丽,女,38岁,002232,董事,Executive
109753,张善谦,男,49岁,002232,董事,Executive
109754,孙立荣,女,63岁,002232,独立董事,Executive
109755,于福,男,63岁,002232,独立董事,Executive
109756,刘衍珩,男,60岁,002232,独立董事,Executive
109757,张金山,男,55岁,300398,"董事长,董事",Executive
109758,曹韻丽,女,55岁,300398,"副董事长,董事",Executive
109759,苏斌,男,38岁,300398,董事,Executive
109760,宋述国,男,46岁,300398,董事,Executive
109761,王志瑾,男,42岁,300398,董事,Executive
109762,陆春,男,40岁,300398,董事,Executive
109763,孙岩,男,38岁,300398,独立董事,Executive
109764,朱锐,男,37岁,300398,独立董事,Executive
109765,张陆洋,男,61岁,300398,独立董事,Executive
109766,姚和平,男,56岁,300218,"董事长,董事",Executive
109767,王义峰,男,52岁,300218,董事,Executive
109768,杨滁光,男,63岁,300218,董事,Executive
109769,陈炯文,男,46岁,300218,董事,Executive
109770,孙恺,男,53岁,300218,董事,Executive
109771,柯荣铨,男,59岁,300218,董事,Executive
109772,张乐德,男,60岁,300218,董事,Executive
109773,钱元美,女,54岁,300218,董事,Executive
109774,吕斌,男,58岁,300218,独立董事,Executive
109775,李晓玲,女,60岁,300218,独立董事,Executive
109776,李健,男,50岁,300218,独立董事,Executive
109777,杜杰,男,48岁,300218,独立董事,Executive
109778,张茂义,男,55岁,603558,"董事长,董事",Executive
109779,姜风,男,48岁,603558,董事,Executive
109780,胡天兴,男,55岁,603558,董事,Executive
109781,夏鼎,男,23岁,603558,董事,Executive
109782,张峥,男,nan,603558,独立董事,Executive
109783,周亚力,女,nan,603558,独立董事,Executive
109784,虞树荣,男,nan,603558,独立董事,Executive
109785,余瑾,男,54岁,000913,"董事长,董事",Executive
109786,杨健,男,56岁,000913,"副董事长,董事",Executive
109787,郭东劭,男,45岁,000913,董事,Executive
109788,谢阳,男,31岁,000913,董事,Executive
109789,徐志豪,男,42岁,000913,董事,Executive
109790,刘金良,男,52岁,000913,董事,Executive
109791,钟瑞庆,男,47岁,000913,独立董事,Executive
109792,徐波,男,52岁,000913,独立董事,Executive
109793,顾宇倩,女,43岁,000913,独立董事,Executive
109794,戈亚芳,女,46岁,600510,"董事长,董事",Executive
109795,葛维龙,男,54岁,600510,"副董事长,董事",Executive
109796,马国平,男,47岁,600510,董事,Executive
109797,李苏粤,男,48岁,600510,董事,Executive
109798,陈伟凌,男,33岁,600510,董事,Executive
109799,王本哲,无,无,600510,独立董事,Executive
109800,贺凤仙,女,65岁,600510,独立董事,Executive
109801,任占并,男,59岁,600510,独立董事,Executive
109802,邓建军,男,49岁,600510,职工董事,Executive
109803,金张育,男,36岁,300102,"董事长,董事",Executive
109804,商敬军,男,48岁,300102,"副董事长,董事",Executive
109805,易阳春,男,41岁,300102,董事,Executive
109806,梁川,男,45岁,300102,董事,Executive
109807,江曙晖,女,65岁,300102,独立董事,Executive
109808,陈诺夫,男,59岁,300102,独立董事,Executive
109809,刘晓军,男,47岁,300102,独立董事,Executive
109810,陈作涛,男,48岁,300332,"董事长,董事",Executive
109811,王坚军,男,47岁,300332,"副董事长,董事",Executive
109812,肖双田,男,59岁,300332,董事,Executive
109813,张洪涛,男,46岁,300332,董事,Executive
109814,吴红梅,女,52岁,300332,董事,Executive
109815,符国群,男,55岁,300332,独立董事,Executive
109816,曾涛,男,44岁,300332,独立董事,Executive
109817,顾纯,男,55岁,300332,独立董事,Executive
109818,夏宁,男,50岁,600552,"董事长,董事",Executive
109819,鲍兆臣,男,50岁,600552,董事,Executive
109820,王伟,男,34岁,600552,董事,Executive
109821,解长青,男,35岁,600552,董事,Executive
109822,程昔武,男,48岁,600552,独立董事,Executive
109823,张中新,男,50岁,600552,独立董事,Executive
109824,束安俊,男,64岁,600552,独立董事,Executive
109825,周明轩,男,53岁,000573,"董事长,董事",Executive
109826,钟振强,男,47岁,000573,董事,Executive
109827,王连莹,男,47岁,000573,董事,Executive
109828,戴炳源,男,62岁,000573,独立董事,Executive
109829,刘勇,男,48岁,000573,独立董事,Executive
109830,顾庆伟,男,46岁,300011,"董事长,董事",Executive
109831,侯文奇,男,48岁,300011,"副董事长,董事",Executive
109832,万卿,男,40岁,300011,董事,Executive
109833,王生堂,男,45岁,300011,董事,Executive
109834,黎东荣,男,46岁,300011,董事,Executive
109835,潘晓峰,男,52岁,300011,董事,Executive
109836,廖国才,男,56岁,300011,独立董事,Executive
109837,孙敏,女,53岁,300011,独立董事,Executive
109838,何刚,男,66岁,300011,独立董事,Executive
109839,徐平,男,56岁,000514,"董事长,董事",Executive
109840,王安金,男,46岁,000514,董事,Executive
109841,李尚昆,男,55岁,000514,董事,Executive
109842,曹国华,男,51岁,000514,独立董事,Executive
109843,袁林,女,54岁,000514,独立董事,Executive
109844,陈煦江,男,45岁,000514,独立董事,Executive
109845,余剑锋,男,48岁,000514,独立董事,Executive
109846,蔡廷祥,男,53岁,300089,"董事长,董事",Executive
109847,吴淡珠,女,45岁,300089,"副董事长,董事",Executive
109848,任锋,男,49岁,300089,董事,Executive
109849,高洪星,男,56岁,300089,董事,Executive
109850,许高镭,男,44岁,300089,董事,Executive
109851,周林,男,53岁,300089,独立董事,Executive
109852,朱利民,男,67岁,300089,独立董事,Executive
109853,贠庆怀,男,44岁,300089,独立董事,Executive
109854,张磊,男,55岁,000977,"董事长,董事",Executive
109855,彭震,男,46岁,000977,"副董事长,董事",Executive
109856,庞松涛,男,46岁,000977,董事,Executive
109857,袁安军,男,49岁,000977,董事,Executive
109858,陈志军,男,53岁,000977,独立董事,Executive
109859,韩传模,男,68岁,000977,独立董事,Executive
109860,李永强,男,47岁,603328,"董事长,董事",Executive
109861,李铭浚,男,41岁,603328,"副董事长,董事",Executive
109862,唐润光,男,52岁,603328,董事,Executive
109863,黄绍基,男,55岁,603328,董事,Executive
109864,刘章林,男,46岁,603328,独立董事,Executive
109865,陈柳钦,男,49岁,603328,独立董事,Executive
109866,王子谋,男,49岁,603328,独立董事,Executive
109867,高立用,男,36岁,000760,"董事长,董事",Executive
109868,李晓振,男,37岁,000760,董事,Executive
109869,邹书航,男,45岁,000760,董事,Executive
109870,孙建设,男,65岁,000760,董事,Executive
109871,郭英祥,男,48岁,000760,董事,Executive
109872,吴振平,男,50岁,000760,独立董事,Executive
109873,孙钢宏,男,49岁,000760,独立董事,Executive
109874,王德建,男,45岁,000760,独立董事,Executive
109875,洪爱金,男,46岁,300250,"董事长,董事",Executive
109876,金兰,女,43岁,300250,董事,Executive
109877,李宏伟,男,46岁,300250,董事,Executive
109878,陈朱尧,男,38岁,300250,董事,Executive
109879,张大亮,男,55岁,300250,独立董事,Executive
109880,方建中,男,47岁,300250,独立董事,Executive
109881,严思恩,男,45岁,300250,独立董事,Executive
109882,陈政立,男,58岁,000009,"董事局主席,执行董事",Executive
109883,陈泰泉,男,55岁,000009,"董事局常务副主席,执行董事",Executive
109884,陈平,男,56岁,000009,执行董事,Executive
109885,杨璐,女,44岁,000009,董事,Executive
109886,梁发贤,男,57岁,000009,独立董事,Executive
109887,郭朝辉,男,47岁,000009,独立董事,Executive
109888,李瑶,女,41岁,000009,独立董事,Executive
109889,曾广胜,男,52岁,000009,职工董事,Executive
109890,陈匡国,男,34岁,000009,职工董事,Executive
109891,叶剑平,男,47岁,300727,"董事长,董事",Executive
109892,柴寅初,男,53岁,300727,董事,Executive
109893,朱建华,男,38岁,300727,董事,Executive
109894,程焱,男,44岁,300727,董事,Executive
109895,杨晓勇,男,63岁,300727,独立董事,Executive
109896,周亚娜,女,64岁,300727,独立董事,Executive
109897,郑曙光,男,56岁,300727,独立董事,Executive
109898,孟文波,男,46岁,600851,"董事长,董事",Executive
109899,俞锋,男,46岁,600851,"副董事长,董事",Executive
109900,应政,男,54岁,600851,董事,Executive
109901,包遂,女,48岁,600851,董事,Executive
109902,王培光,男,53岁,600851,董事,Executive
109903,陶建明,男,49岁,600851,董事,Executive
109904,王红艳,女,51岁,600851,独立董事,Executive
109905,周兰,女,46岁,600851,独立董事,Executive
109906,祝兆松,男,69岁,600851,独立董事,Executive
109907,苏新刚,男,60岁,601872,"董事长,董事",Executive
109908,解正林,男,nan,601872,"副董事长,董事",Executive
109909,谢春林,男,55岁,601872,董事,Executive
109910,刘威武,男,54岁,601872,董事,Executive
109911,粟健,男,46岁,601872,董事,Executive
109912,田晓燕,女,nan,601872,董事,Executive
109913,张良,男,nan,601872,独立董事,Executive
109914,吴树雄,男,nan,601872,独立董事,Executive
109915,曲毅民,男,63岁,601872,独立董事,Executive
109916,权忠光,男,nan,601872,独立董事,Executive
109917,徐永宁,男,56岁,000985,"董事长,董事",Executive
109918,曾志军,男,56岁,000985,董事,Executive
109919,袁金财,男,53岁,000985,董事,Executive
109920,孟欣,男,49岁,000985,董事,Executive
109921,于冲,男,49岁,000985,独立董事,Executive
109922,宋之杰,男,64岁,000985,独立董事,Executive
109923,肖殿发,男,55岁,000985,独立董事,Executive
109924,唐炳泉,男,67岁,002395,"董事长,董事",Executive
109925,罗红兵,男,41岁,002395,董事,Executive
109926,田为坤,男,49岁,002395,董事,Executive
109927,刘连伟,男,40岁,002395,董事,Executive
109928,唐越峰,男,39岁,002395,董事,Executive
109929,顾希红,男,43岁,002395,董事,Executive
109930,薛济民,男,55岁,002395,独立董事,Executive
109931,陈文化,男,52岁,002395,独立董事,Executive
109932,冯学本,男,70岁,002395,独立董事,Executive
109933,王兵,男,46岁,000786,"董事长,董事",Executive
109934,陈雨,男,40岁,000786,董事,Executive
109935,杨艳军,女,51岁,000786,董事,Executive
109936,常张利,男,48岁,000786,董事,Executive
109937,陈学安,男,54岁,000786,董事,Executive
109938,裴鸿雁,女,45岁,000786,董事,Executive
109939,谷秀娟,女,50岁,000786,独立董事,Executive
109940,朱岩,男,46岁,000786,独立董事,Executive
109941,陈少明,男,49岁,000786,独立董事,Executive
109942,蒋明,男,57岁,002430,"董事长,董事",Executive
109943,史杰文,男,45岁,002430,"副董事长,董事",Executive
109944,毛绍融,男,55岁,002430,董事,Executive
109945,赵大为,男,58岁,002430,董事,Executive
109946,顾昶,女,48岁,002430,董事,Executive
109947,莫兆洋,男,49岁,002430,董事,Executive
109948,程惠芳,女,65岁,002430,独立董事,Executive
109949,刘菁,女,61岁,002430,独立董事,Executive
109950,郭斌,男,47岁,002430,独立董事,Executive
109951,朱守琛,男,62岁,300107,"董事长,董事",Executive
109952,陈学为,男,52岁,300107,董事,Executive
109953,朱秀全,男,44岁,300107,董事,Executive
109954,徐光武,男,38岁,300107,独立董事,Executive
109955,黄吉芬,女,60岁,300107,董事,Executive
